QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CRMCODEA,CRMC_DEA,ADVMATX,ADVMATX_,MATNSPCX,MATN_PCX,CRMCDA1,CRMCDA1_,CRMCDA2,CRMCDA2_,CRMCDA3,CRMCDA3_,CRMCDA4,CRMCDA4_,CRMCDA5,CRMCDA5_,CRMCDA6,CRMCDA6_,CRMCDA7,CRMCDA7_,CRMCDA8,CRMCDA8_,CRMCDA9,CRMCDA9_
20181,03639634,4,0,1,280,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03641064,3,0,1,130,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03641494,10,0,1,200,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03641714,6,0,1,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642404,7,0,1,235,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642504,8,0,1,,A,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642724,11,0,1,260,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643144,11,0,1,,A,,A,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644654,11,0,1,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645404,5,0,1,200,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647064,5,0,1,210,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03647934,7,0,1,300,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03648204,13,0,1,,A,,A,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03650564,8,0,1,300,D,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03650954,5,0,1,,A,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03651334,1,0,1,280,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03653774,6,0,1,235,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03654534,10,0,1,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03655454,26,0,1,175,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03655674,26,0,1,,A,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03656144,9,0,1,,A,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03656724,5,0,1,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03657924,11,0,1,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03658534,13,0,1,300,D,4000,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03660014,10,0,1,175,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662124,9,0,1,,A,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03662984,12,0,1,300,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03666834,6,0,1,210,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03667294,3,0,1,130,D,380,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03670154,5,0,1,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03671124,5,0,1,175,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03693243,9,0,1,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03694483,1,0,1,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03696773,14,0,1,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03697673,13,0,1,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03698713,6,0,1,210,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03699063,35,0,1,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03700523,18,0,1,120,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03701993,16,0,1,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03715743,2,0,1,130,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03716003,15,0,1,300,D,10000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03716473,7,0,1,140,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03718013,8,0,1,175,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03719553,9,1,1,260,D,3000,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03719553,9,0,1,310,D,,H,,A,200,D,220,D,260,D,,A,,A,,A,,A,,A,,A
20181,03719823,13,0,1,200,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03721173,7,0,1,130,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03722183,17,0,1,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03723143,17,0,1,280,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03723353,3,0,1,175,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03735643,8,0,1,300,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03736413,2,0,1,210,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03736853,4,0,1,175,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03737033,4,0,1,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03739543,13,0,1,200,D,600,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03740003,11,0,1,,A,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03740633,2,0,1,235,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03740733,17,0,1,300,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03740753,4,0,1,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03741173,6,0,1,130,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03742413,10,0,1,200,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03742593,6,0,1,175,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03744063,8,0,1,160,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03744163,7,0,1,175,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03744683,16,0,1,,A,,A,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03755412,4,0,1,130,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03757252,8,0,1,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03757592,7,0,1,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03761352,12,0,1,175,D,178,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03761893,10,0,1,,A,,A,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03762142,5,0,1,200,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03764262,16,0,1,175,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03764412,22,0,1,,A,,A,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03776132,19,0,1,175,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03776292,12,0,1,130,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03777112,8,0,1,175,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03777122,8,0,1,175,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03778292,18,0,1,,A,,A,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03778532,11,0,1,,A,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03779382,3,0,1,175,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03779672,6,0,1,300,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03780142,14,0,1,175,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03781982,15,0,1,300,D,63,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03782222,12,0,1,,A,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03782692,17,0,1,,A,,A,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03784332,17,0,1,200,D,112,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03785662,12,0,1,175,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03785782,5,0,1,175,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03785952,12,0,1,300,D,3100,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03786682,3,0,1,175,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03798722,12,0,1,,A,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03799272,5,0,1,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03799492,10,0,1,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03799632,6,0,1,175,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03800642,6,0,1,300,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03800862,10,0,1,130,D,3200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03801892,2,0,1,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803232,1,0,1,140,D,1225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803942,5,0,1,130,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03805772,6,0,1,150,D,525,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03805812,7,0,1,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03808362,7,0,1,175,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03818671,3,0,1,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03818781,4,0,1,,A,,A,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03819261,6,0,1,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03819351,22,0,1,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03819384,4,0,1,175,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03819511,6,0,1,300,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03819601,8,0,1,190,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03820441,20,0,1,175,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03821271,3,0,1,130,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03821631,18,0,1,175,D,443,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822281,23,0,1,130,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822391,1,0,1,175,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823294,17,0,1,300,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824131,5,0,1,300,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824391,6,0,1,280,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825021,16,0,1,,A,,A,532,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825631,14,0,1,,A,,A,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825651,11,0,1,235,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03829031,1,0,1,130,D,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03829091,2,0,1,140,D,136,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03839871,13,0,1,175,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03840321,10,0,1,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03840991,5,0,1,160,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03841631,19,0,1,110,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03841891,6,0,1,200,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03841901,8,0,1,235,D,646,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03841951,15,0,1,140,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03843121,2,0,1,130,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03843284,5,0,1,,A,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03843641,21,0,1,130,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03843891,16,0,1,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03843931,5,0,1,300,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03843991,2,0,1,270,D,365,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03844521,6,0,1,175,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03844581,13,0,1,300,D,15,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03845261,15,0,1,120,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03846951,26,0,1,300,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03847941,6,0,1,200,D,200,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03847981,22,0,1,300,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03848741,25,0,1,210,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03851021,17,0,1,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03852331,20,0,1,175,D,150,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03852651,7,0,1,300,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03853361,16,0,1,175,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03853991,6,0,1,280,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03854341,4,0,1,235,D,400,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03856291,8,0,1,235,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03857001,3,0,1,175,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03857421,5,0,1,,A,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03858931,12,0,1,210,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03859941,11,0,1,175,D,500,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03860051,8,0,1,190,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03693514,5,0,1,300,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03693884,10,0,1,,A,,A,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03694294,7,0,1,140,D,380,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03694554,4,0,1,130,D,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03694934,4,0,1,,A,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03696664,6,0,1,235,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03697674,10,0,1,,A,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03698224,11,0,1,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03698714,6,0,1,300,D,1025,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03699064,15,0,1,160,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03699074,10,0,1,300,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03699254,12,0,1,300,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03699684,6,0,1,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03701214,5,0,1,300,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03701374,3,0,1,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03702344,9,0,1,300,D,680,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03714154,3,0,1,300,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03714864,1,0,1,235,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03716404,3,0,1,175,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03717644,9,0,1,,A,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03718014,4,0,1,260,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03718804,2,0,1,300,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03719194,17,3,1,300,D,64,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03719194,17,2,1,280,D,129,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03719194,17,1,1,175,D,21,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03719194,17,0,1,310,D,,H,,A,175,D,280,D,300,D,,A,,A,,A,,A,,A,,A
20182,03719414,6,0,1,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720424,1,0,1,300,D,500,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721014,8,0,1,175,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721424,14,0,1,140,D,101,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721864,7,0,1,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03722504,3,0,1,300,D,363,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03723254,7,0,1,175,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03723354,4,0,1,,A,,A,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03734804,8,0,1,140,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03735654,4,0,1,235,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03735974,1,0,1,300,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03736284,7,0,1,130,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03739684,7,0,1,100,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03740404,11,0,1,160,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03744114,6,0,1,,A,,A,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03744684,9,0,1,,A,,A,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03755803,4,0,1,175,D,56,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03757513,3,0,1,,A,,A,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03757703,6,0,1,175,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03761303,1,0,1,300,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03761463,4,0,1,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03761894,6,0,1,,A,,A,174,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03762873,5,0,1,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03764303,7,0,1,260,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03764503,5,0,1,300,D,273,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03765193,2,0,1,,A,,A,81,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03765253,7,0,1,175,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03765543,15,0,1,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03765843,7,0,1,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03776133,10,0,1,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03777723,15,0,1,130,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
