QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOG,PROP0NOG,OWNYG,OWNYG_,NEWMRTG,NEWMRTG_,ORGMRTG,ORGMRTG_,QMRTTRMG,QMRT_RMG,MRTPMTG,MRTPMTG_,PAYPRTXG,PAYP_TXG,PAYPRING,PAYP_ING,PAYMRING,PAYM_ING,PAYOTHRG,PAYO_HRG,QESCROWG,QESC_OWG,QPRINM1G,QPRI_M1G,QPRINM2G,QPRI_M2G,QPRINM3G,QPRI_M3G,QADINT1G,QADI_T1G,QADINT2G,QADI_T2G,QADINT3G,QADI_T3G,QRFINDTG,QRFI_DTG,FRSTPYMG,FRST_YMG,FRSTPYRG,FRST_YRG,FIXDRTEG,FIXD_TEG,QNEWDATG,QNEW_ATG,QBLNCM1G,QBLN_M1G,QBLNCM2G,QBLN_M2G,QBLNCM3G,QBLN_M3G,LOAN_NOG,LOAN0NOG,VARRTEG,VARRTEG_,INTONLYG,INTO_LYG,OTHRTEG,OTHRTEG_,PAYMT1G,PAYMT1G_,PAYMT2G,PAYMT2G_,PAYMT3G,PAYMT3G_,PAYPRNPG,PAYP_NPG,PAYINTG,PAYINTG_
20181,03859401,24,0,1,01,D,100,D,.0859,F,55253,F,5,F,1136,F,3,F,4,F,,A,,A,0,F,978,F,985,F,992,F,158,F,151,F,144,F,,A,07,F,2014,F,1,F,,A,22076,F,21098,F,20113,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03693364,25,0,5,01,D,100,D,.0620,D,17000,D,10,D,210,D,,B,,B,,B,,B,20,D,113,D,114,D,114,D,77,D,76,D,76,D,,A,05,D,2016,D,1,D,,A,14853,D,14740,D,14626,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03696794,36,0,5,01,D,100,D,.0425,D,12000,D,10,D,123,D,,A,,A,,A,,A,0,D,0,D,0,D,0,D,57,D,57,D,57,D,,A,09,D,2014,D,2,D,,A,12000,D,12000,D,12000,D,01,D,,A,2,D,,A,70,D,74,D,67,D,,A,2,D
20182,03699704,48,0,5,01,D,100,D,.0440,D,23000,D,10,D,240,D,,B,,B,,B,,B,3,D,161,D,161,D,162,D,76,D,76,D,75,D,,A,11,D,2016,D,1,D,,A,20811,D,20650,D,20489,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03702354,14,0,5,01,D,100,D,.0440,D,35000,D,15,D,266,D,,A,,A,,A,,A,0,D,149,D,149,D,150,D,116,D,116,D,115,D,,A,03,D,2016,D,2,D,,A,31853,D,31704,D,31554,D,01,D,1,D,,A,,A,265,D,265,D,265,D,1,D,2,D
20182,03714424,29,0,5,01,D,100,D,.0662,F,111000,F,15,F,974,F,,A,,A,,A,,A,0,F,821,F,825,F,830,F,153,F,149,F,144,F,,A,10,F,2005,F,1,F,,A,27752,F,26931,F,26106,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03714784,14,0,1,01,D,100,D,.0450,F,36000,F,15,F,275,F,,C,,C,,C,,C,0,F,213,F,214,F,215,F,62,F,61,F,60,F,,A,10,F,2008,F,2,F,,A,16558,F,16345,F,16131,F,01,D,,A,,A,,A,0,F,0,F,0,F,,C,,A
20182,03715514,23,0,5,01,D,100,D,.0600,D,24000,D,15,D,221,D,3,D,4,D,,A,,A,18,D,161,D,162,D,163,D,42,D,41,D,40,D,,A,01,D,2007,D,1,D,,A,8375,D,8214,D,8052,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03720464,35,0,5,01,D,100,D,.0460,D,50000,D,10,D,1000,D,,B,,B,,B,,B,479,D,367,D,368,D,369,D,154,D,153,D,152,D,,A,10,D,2015,D,1,D,,A,40285,D,39919,D,39551,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03720714,19,0,5,01,D,100,D,.0492,D,27000,D,5,D,510,D,3,D,4,D,,A,,A,1,D,475,D,477,D,479,D,34,D,32,D,30,D,,A,07,D,2014,D,1,D,,A,8312,D,7837,D,7361,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03722374,15,0,5,01,D,100,D,.0460,D,20000,D,15,D,206,D,,B,,B,,B,,B,52,D,87,D,87,D,88,D,67,D,67,D,66,D,,A,07,D,2015,D,1,D,,A,17460,D,17373,D,17285,D,01,D,,A,,A,,A,,A,,A,,A,,C,,A
20182,03734484,18,0,5,01,D,100,D,.0460,D,226250,T,10,D,3363,T,,A,,A,,A,,A,0,D,841,D,844,D,847,D,359,D,356,D,353,D,,A,12,D,2015,D,2,D,,A,148487,T,147606,T,146722,T,01,D,1,D,,A,,A,1200,D,1200,D,1200,D,1,D,2,D
20182,03738314,17,0,5,01,D,100,D,.1150,D,30000,D,15,D,360,D,,B,,B,,B,,B,10,D,208,D,210,D,212,D,142,D,140,D,138,D,,A,09,D,2007,D,1,D,,A,14831,D,14623,D,14413,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03741174,41,0,5,01,D,100,D,.0425,D,34971,D,5,D,648,D,,A,,A,,A,,A,0,D,,A,,A,524,D,,A,,A,124,D,,A,05,D,2018,D,1,D,,A,,A,,A,34971,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03741744,41,0,5,01,D,100,D,.0521,D,18675,D,10,D,200,D,,A,,A,,A,,A,0,D,170,D,170,D,171,D,30,D,30,D,29,D,,A,05,D,2011,D,1,D,,A,6992,D,6823,D,6652,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03743604,17,0,5,01,D,100,D,.0662,D,111000,D,15,D,974,D,,A,,A,,A,,A,0,D,821,D,825,D,830,D,153,D,149,D,144,D,,A,10,D,2005,D,1,D,,A,27752,D,26931,D,26106,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03759083,12,0,5,01,D,100,D,.0460,F,20000,F,15,F,206,F,,B,,B,,B,,B,52,F,87,F,87,F,88,F,67,F,67,F,66,F,,A,07,F,2015,F,1,F,,A,17460,F,17373,F,17285,F,01,D,,C,,C,,C,,A,,A,,A,,C,,A
20182,03759623,17,0,5,01,D,100,D,.0939,D,10693,D,5,D,224,D,,A,,A,,A,,A,0,D,163,D,164,D,165,D,61,D,60,D,59,D,,A,06,D,2016,D,1,D,,A,7830,D,7668,D,7504,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03760193,47,0,5,01,D,100,D,.0475,D,139345,D,10,D,1461,D,,A,,A,,A,,A,0,D,920,D,924,D,928,D,541,D,537,D,533,D,,A,10,D,2017,D,1,D,,A,148487,T,147606,T,146722,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03760573,6,0,1,01,D,100,D,.0600,F,60000,F,12,F,600,F,,B,,B,,B,,B,14,F,513,F,515,F,518,F,73,F,71,F,68,F,,A,06,F,2008,F,1,F,,A,14676,F,14163,F,13648,F,01,D,1,D,,A,,A,,A,,A,,A,1,D,2,D
20182,03761463,30,0,5,01,D,100,D,.0450,D,49633,D,20,D,314,D,,A,,A,,A,,A,0,D,176,D,176,D,177,D,138,D,138,D,137,D,,A,12,D,2010,D,1,D,,A,36859,D,36684,D,36507,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03763143,32,0,5,01,D,100,D,.0475,D,100000,D,10,D,1200,D,,B,,B,,B,,B,152,D,673,D,676,D,678,D,375,D,372,D,370,D,,A,05,D,2017,D,1,D,,A,94710,D,94037,D,93361,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03764533,19,0,5,01,D,100,D,.0475,D,13000,D,3,D,400,D,,B,,B,,B,,B,12,D,,A,337,D,338,D,,A,51,D,50,D,,A,02,D,2018,D,1,D,,A,,A,13000,D,12663,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03764953,15,0,5,01,D,100,D,.0579,D,16000,D,10,D,176,D,3,D,4,D,5,D,,A,0,D,160,D,161,D,162,D,15,D,14,D,13,D,,A,07,D,2009,D,2,D,,A,3026,D,2865,D,2703,D,01,D,,A,2,D,,A,900,D,900,D,900,D,1,D,2,D
20182,03765263,19,0,5,01,D,100,D,.0716,D,22031,D,15,D,200,D,,A,,A,,A,,A,0,D,155,D,156,D,157,D,45,D,44,D,43,D,,A,08,D,2006,D,1,D,,A,7565,D,7410,D,7254,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03765633,18,0,5,01,D,100,D,.0709,F,11838,F,15,F,107,F,,A,,A,,A,,A,0,F,81,F,82,F,82,F,26,F,25,F,25,F,,A,02,F,2007,F,1,F,,A,4380,F,4299,F,4217,F,01,D,,C,,C,,C,,A,,A,,A,1,D,2,D
20182,03777483,29,0,5,01,D,100,D,.0549,D,20000,D,15,D,511,D,,B,,B,,B,,B,348,D,155,D,155,D,156,D,8,D,8,D,7,D,,A,01,D,2004,D,1,D,,A,1827,D,1672,D,1517,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03778263,19,0,5,01,D,100,D,.0450,D,36000,D,15,D,275,D,,C,,C,,C,,C,0,D,213,D,214,D,215,D,62,D,61,D,60,D,,A,10,D,2008,D,2,D,,A,16558,D,16345,D,16131,D,01,D,1,D,,A,,A,0,D,0,D,0,D,,C,,A
20182,03778853,44,0,5,01,D,100,D,.0400,D,10000,D,10,D,101,D,,A,,A,,A,,A,0,D,159,D,159,D,160,D,72,D,72,D,71,D,,A,07,D,2017,D,2,D,,A,9520,D,9450,D,9381,D,01,D,,A,,A,3,D,244,D,233,D,231,D,1,D,2,D
20182,03778943,34,0,5,01,D,100,D,.0475,F,100000,F,10,F,1200,F,,B,,B,,B,,B,152,F,673,F,676,F,678,F,375,F,372,F,370,F,,A,05,F,2017,F,1,F,,A,94710,F,94037,F,93361,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03779023,21,0,5,01,D,100,D,.0580,D,33000,D,20,D,249,D,,B,,B,,B,,B,16,D,139,D,140,D,140,D,94,D,93,D,93,D,,A,02,D,2007,D,1,D,,A,19469,D,19330,D,19191,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03781853,10,0,5,01,D,100,D,.0460,F,20000,F,15,F,206,F,,B,,B,,B,,B,52,F,87,F,87,F,88,F,67,F,67,F,66,F,,A,07,F,2015,F,1,F,,A,17460,F,17373,F,17285,F,01,D,,C,,C,,C,,A,,A,,A,,C,,A
20182,03786793,20,0,5,01,D,100,D,.0460,F,20000,F,15,F,206,F,,B,,B,,B,,B,52,F,87,F,87,F,88,F,67,F,67,F,66,F,,A,07,F,2015,F,1,F,,A,17460,F,17373,F,17285,F,01,D,,A,,A,,A,,A,,A,,A,,C,,A
20182,03798273,27,0,5,01,D,100,D,.0410,D,50000,D,15,D,400,D,,B,,B,,B,,B,28,D,219,D,220,D,221,D,153,D,152,D,151,D,,A,02,D,2016,D,1,D,,A,44759,D,44540,D,44320,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03799983,20,0,5,01,D,100,D,.0480,D,30000,D,15,D,250,D,,B,,B,,B,,B,16,D,0,D,0,D,0,D,234,D,234,D,234,D,,A,04,D,2014,D,1,D,,A,30000,D,30000,D,30000,D,01,D,,A,,A,,A,,A,,A,,A,,A,2,D
20182,03801073,6,0,1,01,D,100,D,.0544,D,49146,D,15,D,400,D,3,D,4,D,,A,,A,0,D,267,D,269,D,270,D,133,D,131,D,130,D,,A,08,D,2010,D,1,D,,A,29240,D,28973,D,28704,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03805403,31,0,5,01,D,100,D,.0579,D,12000,D,15,D,500,D,3,D,,A,,A,,A,400,D,71,D,72,D,72,D,29,D,28,D,28,D,,A,01,D,2009,D,1,D,,A,5909,D,5838,D,5766,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A
20182,03806013,15,0,5,01,D,100,D,.0480,F,30000,F,15,F,250,F,,B,,B,,B,,B,16,F,0,F,0,F,0,F,234,F,234,F,234,F,,A,04,F,2014,F,1,F,,A,30000,F,30000,F,30000,F,01,D,1,D,,A,,A,,A,,A,,A,,A,2,D
20182,03820512,26,0,5,01,D,100,D,.0400,D,20000,D,5,D,400,D,,B,,B,,B,,B,32,D,319,D,320,D,321,D,49,D,48,D,47,D,,A,08,D,2016,D,1,D,,A,14738,D,14420,D,14100,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03821982,14,0,5,01,D,100,D,.0716,D,11016,D,15,D,100,D,,A,,A,,A,,A,0,D,0,D,0,D,0,D,75,D,75,D,75,D,,A,08,D,2006,D,1,D,,A,11016,D,11016,D,11016,D,01,D,,A,,A,,A,,A,,A,,A,,A,2,D
20182,03822592,14,0,5,01,D,100,D,.0400,D,95000,D,5,D,1750,D,,A,,A,,A,,A,0,D,251,D,252,D,253,D,49,D,48,D,47,D,,A,06,D,2017,D,2,D,,A,84869,D,83402,D,81931,D,01,D,1,D,,A,,A,300,D,300,D,300,D,1,D,2,D
20182,03824542,22,0,5,01,D,100,D,.0525,D,36500,D,10,D,392,D,,A,,A,,A,,A,0,D,0,D,0,D,0,D,0,D,0,D,0,D,,A,06,D,2013,D,2,D,,A,22114,D,21819,D,21523,D,01,D,1,D,,A,,A,0,D,0,D,0,D,1,D,2,D
20182,03828922,32,0,5,01,D,100,D,.0475,D,15000,D,15,D,300,D,,B,,B,,B,,B,183,D,58,D,58,D,58,D,59,D,59,D,59,D,,A,01,D,2018,D,1,D,,A,15000,D,14942,D,14885,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03840222,13,0,5,01,D,100,D,.0475,D,40000,D,20,D,400,D,,B,,B,,B,,B,142,D,105,D,105,D,106,D,153,D,153,D,152,D,,A,01,D,2017,D,1,D,,A,38673,D,38568,D,38463,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03842142,16,0,1,01,D,100,D,.0475,F,13000,F,3,F,400,F,,B,,B,,B,,B,12,F,,A,337,F,338,F,,A,51,F,50,F,,A,02,F,2018,F,1,F,,A,,A,13000,F,12663,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03844852,25,0,1,01,D,100,D,.0440,D,53317,D,10,D,550,D,,A,,A,,A,,A,0,D,381,D,383,D,384,D,85,D,84,D,83,D,,A,06,D,2016,D,1,D,,A,45974,D,45593,D,45210,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03845732,25,0,5,01,D,100,D,.0400,D,67000,D,10,D,687,D,,B,,B,,B,,B,9,D,580,D,582,D,584,D,98,D,96,D,94,D,,A,01,D,2012,D,1,D,,A,29493,D,28913,D,28332,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03847772,25,0,5,01,D,100,D,.0475,D,2000,D,10,D,1900,D,3,D,4,D,,A,,A,1879,D,16,D,16,D,16,D,5,D,5,D,5,D,,A,01,D,2014,D,1,D,,A,1294,D,1278,D,1262,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03849392,11,0,5,01,D,100,D,.0400,D,38323,D,10,D,388,D,,A,,A,,A,,A,0,D,274,D,274,D,275,D,114,D,114,D,113,D,,A,11,D,2016,D,1,D,,A,34327,D,34053,D,33779,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03849542,23,0,5,01,D,100,D,.0473,F,42611,F,15,F,331,F,,A,,A,,A,,A,0,F,202,F,202,F,203,F,103,F,103,F,102,F,,A,07,F,2013,F,1,F,,A,32821,F,32619,F,32417,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03850082,31,0,5,01,D,100,D,.0473,D,40218,D,5,D,754,D,,A,,A,,A,,A,0,D,731,D,734,D,736,D,23,D,20,D,18,D,,A,10,D,2013,D,1,D,,A,5926,D,5196,D,4462,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03852092,17,0,5,01,D,100,D,.0600,D,217,D,10,D,2,D,,C,,C,,C,,C,0,D,,A,1,D,1,D,,A,1,D,1,D,,A,04,D,2018,D,2,D,,A,,A,217,D,216,D,01,D,,A,2,D,,A,217,D,217,D,217,D,,C,,A
20182,03852112,22,0,1,01,D,100,D,.0500,D,5000,D,5,D,94,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,09,D,2016,D,2,D,,A,3629,D,3549,D,3470,D,01,D,1,D,,A,,A,,C,,C,,C,1,D,2,D
20182,03852222,11,0,5,01,D,100,D,.0500,D,5657,D,10,D,60,D,,A,,A,,A,,A,0,D,0,D,0,D,0,D,60,D,60,D,60,D,,A,06,D,2014,D,1,D,,A,5657,D,5657,D,5657,D,01,D,,A,,A,,A,,A,,A,,A,,A,2,D
20182,03853052,22,0,5,01,D,100,D,.0530,F,30000,F,20,F,400,F,,B,,B,,B,,B,197,F,155,F,156,F,157,F,48,F,47,F,46,F,,A,04,F,2003,F,1,F,,A,10832,F,10677,F,10521,F,01,D,1,D,,A,,A,,A,,A,,A,1,D,2,D
20182,03853452,13,0,5,01,D,100,D,.0450,D,26144,D,15,D,200,D,,A,,A,,A,,A,0,D,130,D,131,D,131,D,70,D,69,D,69,D,,A,10,D,2012,D,1,D,,A,18655,D,18525,D,18394,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03853802,7,0,1,01,D,100,D,.0460,F,55000,F,15,F,895,F,,B,,B,,B,,B,471,F,243,F,244,F,245,F,181,F,180,F,179,F,,A,05,F,2015,F,1,F,,A,47275,F,47032,F,46788,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03854992,16,0,5,01,D,100,D,.0415,D,22558,D,10,D,230,D,,A,,A,,A,,A,0,D,155,D,155,D,156,D,75,D,75,D,74,D,,A,10,D,2017,D,1,D,,A,21793,D,21638,D,21483,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03857102,26,0,5,01,D,100,D,.0650,D,77000,D,15,D,929,D,,B,,B,,B,,B,258,D,353,D,355,D,357,D,318,D,316,D,314,D,,A,02,D,2013,D,1,D,,A,58704,D,58351,D,57996,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03857152,19,0,5,01,D,100,D,.1150,F,30000,F,15,F,360,F,,B,,B,,B,,B,10,F,208,F,210,F,212,F,142,F,140,F,138,F,,A,09,F,2007,F,1,F,,A,14831,F,14623,F,14413,F,01,D,1,D,,A,,A,,A,,A,,A,1,D,2,D
20182,03857712,14,0,5,01,D,100,D,.0440,D,166096,D,13,D,1400,D,,A,,A,,A,,A,0,D,842,D,845,D,848,D,558,D,555,D,552,D,,A,10,D,2016,D,1,D,,A,148487,T,147606,T,146722,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03860172,8,0,1,01,D,100,D,.0440,F,23000,F,10,F,240,F,,B,,B,,B,,B,3,F,161,F,161,F,162,F,76,F,76,F,75,F,,A,11,F,2016,F,1,F,,A,20811,F,20650,F,20489,F,01,D,1,D,,A,,A,,A,,A,,A,1,D,2,D
20182,03892251,15,0,1,01,D,100,D,.0600,D,30000,D,14,D,267,D,,B,,B,,B,,B,3,D,240,D,241,D,242,D,24,D,23,D,22,D,,A,08,D,2005,D,1,D,,A,4862,D,4623,D,4382,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03892341,28,0,1,01,D,100,D,.0450,D,100000,D,10,D,1036,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,05,D,2011,D,2,D,,A,38429,D,37537,D,36641,D,01,D,1,D,,A,,A,0,D,0,D,0,D,1,D,2,D
20182,03893051,24,0,1,01,D,100,D,.0460,D,25000,D,15,D,225,D,,B,,B,,B,,B,32,D,111,D,112,D,112,D,82,D,81,D,81,D,,A,02,D,2015,D,1,D,,A,21368,D,21257,D,21145,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03897631,22,0,1,01,D,100,D,.0473,D,42611,D,15,D,331,D,,A,,A,,A,,A,0,D,202,D,202,D,203,D,103,D,103,D,102,D,,A,07,D,2013,D,1,D,,A,32821,D,32619,D,32417,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03903791,8,0,1,01,D,100,D,.0709,F,11838,F,15,F,107,F,,A,,A,,A,,A,0,F,81,F,82,F,82,F,26,F,25,F,25,F,,A,02,F,2007,F,1,F,,A,4380,F,4299,F,4217,F,01,D,1,D,,A,,A,,A,,A,,A,1,D,2,D
20182,03906171,16,0,1,01,D,100,D,.0474,D,80000,D,10,D,838,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,08,D,2016,D,2,D,,A,70274,D,69714,D,69151,D,01,D,,A,2,D,,A,200,D,200,D,200,D,1,D,2,D
20182,03906631,14,0,1,01,D,100,D,.0500,D,8000,D,8,D,180,D,,B,,B,,B,,B,79,D,88,D,89,D,89,D,13,D,12,D,12,D,,A,10,D,2012,D,1,D,,A,3049,D,2960,D,2872,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03907791,22,0,1,01,D,100,D,.0400,D,50000,D,10,D,525,D,,B,,B,,B,,B,19,D,364,D,365,D,366,D,142,D,141,D,140,D,,A,05,D,2016,D,1,D,,A,42631,D,42267,D,41902,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03908471,17,0,1,01,D,100,D,.0440,D,60000,D,10,D,619,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,06,D,2012,D,2,D,,A,29254,D,28742,D,28229,D,01,D,,A,,A,3,D,579,D,579,D,579,D,1,D,2,D
20182,03908671,10,0,1,01,D,100,D,.0500,D,53743,D,15,D,425,D,,A,,A,,A,,A,0,D,421,D,423,D,,A,4,D,2,D,,A,,A,04,D,2003,D,1,D,,A,844,D,422,D,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03909481,24,0,1,01,D,100,D,.0600,D,26121,D,10,D,290,D,,A,,A,,A,,A,0,D,165,D,166,D,167,D,125,D,124,D,123,D,,A,07,D,2017,D,1,D,,A,24988,D,24823,D,24657,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03910851,10,0,1,01,D,100,D,.0460,D,27372,D,10,D,285,D,,A,,A,,A,,A,0,D,204,D,205,D,206,D,81,D,80,D,79,D,,A,05,D,2015,D,1,D,,A,21050,D,20846,D,20641,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03912161,8,0,1,01,D,100,D,.0425,D,13667,D,10,D,140,D,,A,,A,,A,,A,0,D,95,D,95,D,96,D,45,D,45,D,44,D,,A,04,D,2017,D,1,D,,A,12736,D,12641,D,12546,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03912551,22,0,1,01,D,100,D,.0440,D,125000,D,10,D,1289,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,04,D,2016,D,2,D,,A,105994,D,105093,D,104189,D,01,D,1,D,,A,,A,14750,T,2200,D,2850,T,1,D,2,D
20182,03923751,18,0,1,01,D,100,D,.0460,D,55000,D,15,D,895,D,,B,,B,,B,,B,471,D,243,D,244,D,245,D,181,D,180,D,179,D,,A,05,D,2015,D,1,D,,A,47275,D,47032,D,46788,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03925591,18,0,1,01,D,100,D,.0600,D,60000,D,12,D,600,D,,B,,B,,B,,B,14,D,513,D,515,D,518,D,73,D,71,D,68,D,,A,06,D,2008,D,1,D,,A,14676,D,14163,D,13648,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03925601,9,0,1,01,D,100,D,.0500,D,100000,D,5,D,1887,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,10,D,2015,D,2,D,,A,54773,D,53114,D,51449,D,01,D,1,D,,A,,A,500,D,500,D,500,D,1,D,2,D
20182,03926511,24,0,1,01,D,100,D,.0440,D,50000,D,17,D,350,D,,B,,B,,B,,B,1,D,175,D,176,D,176,D,174,D,173,D,173,D,,A,12,D,2016,D,1,D,,A,47450,D,47275,D,47100,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03927421,14,0,1,01,D,100,D,.0420,D,35345,D,15,D,265,D,,A,,A,,A,,A,0,D,243,D,244,D,245,D,22,D,21,D,20,D,,A,04,D,2005,D,1,D,,A,6333,D,6090,D,5846,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03930151,31,0,1,01,D,100,D,.0530,D,30000,D,20,D,400,D,,B,,B,,B,,B,197,D,155,D,156,D,157,D,48,D,47,D,46,D,,A,04,D,2003,D,1,D,,A,10832,D,10677,D,10521,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03930821,64,0,1,01,D,100,D,.0550,D,50000,D,15,D,409,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,09,D,2017,D,2,D,,A,48911,D,48727,D,48542,D,01,D,1,D,,A,,A,325,D,325,D,325,D,1,D,2,D
20182,03930831,16,0,1,01,D,100,D,.0440,D,60000,D,15,D,3363,T,3,D,4,D,,A,,A,2844,D,297,D,298,D,299,D,159,D,158,D,157,D,,A,12,D,2012,D,1,D,,A,43309,D,43012,D,42713,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20182,03931661,12,0,1,01,D,100,D,.0709,D,11838,D,15,D,107,D,,A,,A,,A,,A,0,D,81,D,82,D,82,D,26,D,25,D,25,D,,A,02,D,2007,D,1,D,,A,4380,D,4299,D,4217,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03757474,19,0,5,01,D,100,D,.0440,D,25398,D,15,D,193,D,,A,,A,,A,,A,0,D,108,D,108,D,109,D,85,D,85,D,84,D,,A,07,D,2016,D,1,D,,A,23222,D,23114,D,23006,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
