QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VEHICYC,VEHICYC_,VEHDISP,VEHDISP_,VDISPMO,VDISPMO_,SALEX,SALEX_,REIMBURX,REIM_URX,EXREIMBX,EXRE_MBX,LOANSTAT,LOAN_TAT,FINPAYMX,FINP_YMX,VEHICIC,VEHICIC_
20183,03828413,34,0,1,110,D,1,D,04,D,2700,D,,A,,A,2,D,,A,02,D
20183,03828813,17,0,1,100,D,2,D,04,D,,A,,A,,A,2,D,,A,01,D
20183,03840093,46,0,1,110,D,6,D,07,D,,A,,A,,A,2,D,,A,02,D
20183,03841723,26,0,1,150,D,1,D,05,D,600,D,,A,,A,2,D,,A,04,D
20183,03841903,57,0,1,100,D,6,D,07,D,,A,,A,,A,2,D,,A,05,D
20183,03843033,11,0,1,100,D,4,D,06,D,,A,,A,,A,2,D,,A,01,D
20183,03843173,29,0,1,110,D,1,D,05,D,400,D,,A,,A,2,D,,A,01,D
20183,03843593,29,0,1,100,D,2,D,05,D,,A,,A,,A,2,D,,A,03,D
20183,03843593,30,0,1,110,D,2,D,05,D,,A,,A,,A,2,D,,A,04,D
20183,03844253,23,0,1,110,D,2,D,06,D,,A,,A,,A,2,D,,A,01,D
20183,03844683,30,0,1,100,D,2,D,07,D,,A,,A,,A,2,D,,A,01,D
20183,03845263,40,0,1,110,D,1,D,07,D,750,D,,A,,A,2,D,,A,01,D
20183,03846453,20,0,1,100,D,4,D,05,D,,A,2300,D,,A,2,D,,A,02,D
20183,03846943,19,0,2,100,D,4,D,05,D,,A,,A,,A,2,D,,A,02,D
20183,03847443,16,0,1,100,D,2,D,07,D,,A,,A,,A,2,D,,A,01,D
20183,03848313,26,0,1,110,D,1,D,06,D,200,D,,A,,A,2,D,,A,02,D
20183,03848373,13,0,1,100,D,3,D,06,D,,A,,A,,A,2,D,,A,02,D
20183,03848483,36,0,1,100,D,6,D,05,D,,A,,A,,A,2,D,,A,03,D
20183,03848493,11,0,1,100,D,5,D,06,D,,A,,A,,A,2,D,,A,01,D
20183,03848643,14,0,1,100,D,2,D,06,D,,A,,A,,A,2,D,,A,01,D
20183,03849323,15,0,1,100,D,1,D,07,D,800,D,,A,,A,2,D,,A,03,D
20183,03849633,17,0,1,110,D,1,D,07,D,8500,D,,A,,A,2,D,,A,01,D
20183,03849663,21,0,1,100,D,4,D,07,D,,A,5000,D,,A,2,D,,A,03,D
20183,03849793,15,0,1,100,D,6,D,07,D,,A,,A,,A,2,D,,A,01,D
20183,03849833,31,0,1,100,D,2,D,06,D,,A,,A,,A,1,D,3000,D,02,D
20183,03850053,22,0,1,100,D,6,D,07,D,,A,,A,,A,2,D,,A,01,D
20183,03850453,26,0,1,110,D,1,D,07,D,500,D,,A,,A,2,D,,A,02,D
20183,03851033,27,0,1,110,D,2,D,07,D,,A,,A,,A,2,D,,A,01,D
20183,03851033,28,0,1,110,D,2,D,06,D,,A,,A,,A,1,D,,A,02,D
20183,03851563,27,0,1,100,D,1,D,06,D,5600,D,,A,,A,2,D,,A,01,D
20183,03851863,38,0,1,180,D,6,D,06,D,,A,,A,,A,2,D,,A,05,D
20183,03852333,69,0,1,110,D,1,D,06,D,9000,D,,A,,A,2,D,,A,02,D
20183,03852683,20,0,1,100,D,1,D,08,D,200,D,,A,,A,2,D,,A,01,D
20183,03853463,17,0,1,110,D,4,D,06,D,,A,8000,D,,A,2,D,,A,01,D
20183,03853693,21,0,1,100,D,3,D,08,D,,A,,A,,A,2,D,,A,01,D
20183,03853883,32,0,1,110,D,2,D,06,D,,A,,A,,A,2,D,,A,01,D
20183,03854363,30,0,1,100,D,2,D,06,D,,A,,A,,A,2,D,,A,01,D
20183,03854483,16,0,2,100,D,4,D,06,D,,A,,A,,A,2,D,,A,01,D
20183,03854523,30,0,1,100,D,2,D,07,D,,A,,A,,A,2,D,,A,02,D
20183,03855283,12,0,1,100,D,2,D,06,D,,A,,A,,A,2,D,,A,01,D
20183,03855483,17,0,2,100,D,2,D,06,D,,A,,A,,A,2,D,,A,02,D
20183,03856013,20,0,1,110,D,2,D,08,D,,A,,A,,A,1,D,446,D,01,D
20183,03856683,28,0,1,110,D,2,D,07,D,,A,,A,,A,2,D,,A,01,D
20183,03857433,22,0,1,100,D,3,D,08,D,,A,,A,,A,2,D,,A,01,D
20183,03857503,54,0,1,110,D,4,D,07,D,,A,,A,,A,1,D,,A,01,D
20183,03857803,27,0,2,110,D,2,D,06,D,,A,,A,,A,2,D,,A,02,D
20183,03857853,35,0,1,100,D,4,D,07,D,,A,1200,D,,A,2,D,,A,03,D
20183,03857943,48,0,1,110,D,3,D,06,D,,A,,A,,A,2,D,,A,03,D
20183,03857993,22,0,1,100,D,3,D,08,D,,A,,A,,A,2,D,,A,02,D
20183,03858043,30,0,1,110,D,2,D,07,D,,A,,A,,A,1,D,38000,D,02,D
20183,03858113,37,0,1,110,D,2,D,07,D,,A,,A,,A,1,D,1000,D,01,D
20183,03858223,27,0,1,100,D,6,D,08,D,,A,,A,,A,2,D,,A,01,D
20183,03858223,28,0,1,110,D,6,D,08,D,,A,,A,,A,2,D,,A,03,D
20183,03858263,11,0,1,100,D,1,D,08,D,300,D,,A,,A,2,D,,A,01,D
20183,03858313,38,0,1,110,D,1,D,08,D,100,F,,A,,A,2,D,,A,04,D
20183,03858363,13,0,1,110,D,5,D,07,D,,A,,A,,A,2,D,,A,01,D
20183,03858583,15,0,1,110,D,1,D,07,D,9000,D,,A,,A,1,D,1100,D,01,D
20183,03858633,23,0,1,100,D,1,D,08,D,500,D,,A,,A,2,D,,A,02,D
20183,03858853,20,0,1,110,D,4,D,07,D,,A,5300,D,,A,2,D,,A,01,D
20183,03860203,38,0,1,100,D,6,D,07,D,,A,,A,,A,2,D,,A,02,D
20183,03860393,10,0,1,200,D,4,D,06,D,,A,,A,,A,2,D,,A,01,D
20183,03860493,14,0,1,100,D,2,D,06,D,,A,,A,,A,2,D,,A,02,D
20183,03891282,49,0,1,100,D,2,D,04,D,,A,,A,,A,2,D,,A,02,D
20183,03892042,19,0,1,110,D,1,D,04,D,250,D,,A,,A,2,D,,A,04,D
20183,03892202,22,0,1,200,D,6,D,05,D,,A,,A,,A,2,D,,A,04,D
20183,03892362,28,0,1,110,D,1,D,05,D,7500,D,,A,,A,2,D,,A,01,D
20183,03892612,12,0,1,200,D,6,D,04,D,,A,,A,,A,,C,,A,02,D
20183,03893892,40,0,1,100,D,1,D,05,D,2000,D,,A,,A,2,D,,A,02,D
20183,03894432,14,0,1,110,D,6,D,05,D,,A,,A,,A,2,D,,A,01,D
20183,03894432,15,0,1,100,D,6,D,06,D,,A,,A,,A,2,D,,A,02,D
20183,03895122,19,0,1,100,D,4,D,04,D,,A,,A,,A,2,D,,A,02,D
20183,03895792,39,0,1,100,D,1,D,06,D,19500,D,,A,,A,2,D,,A,02,D
20183,03895802,28,0,1,110,D,2,D,06,D,,A,,A,,A,1,D,6000,D,02,D
20183,03896192,38,0,1,100,D,2,D,05,D,,A,,A,,A,2,D,,A,02,D
20183,03896582,13,0,1,100,D,6,D,06,D,,A,,A,,A,2,D,,A,02,D
20183,03896682,13,0,1,100,D,4,D,05,D,,A,,A,,A,2,D,,A,01,D
20183,03896912,27,0,1,110,D,2,D,04,D,,A,,A,,A,2,D,,A,02,D
20183,03897112,12,0,1,110,D,3,D,06,D,,A,,A,,A,2,D,,A,03,D
20183,03897312,45,0,1,200,D,6,D,05,D,,A,,A,,A,2,D,,A,02,D
20183,03897342,51,0,1,110,D,4,D,05,D,,A,,A,,A,1,D,2500,D,03,D
20183,03897582,28,0,1,100,D,3,D,05,D,,A,,A,,A,2,D,,A,05,D
20183,03897982,35,0,1,100,D,3,D,04,D,,A,,A,,A,2,D,,A,03,D
20183,03898112,19,0,1,100,D,4,D,04,D,,A,,A,,A,2,D,,A,02,D
20183,03898472,24,0,1,110,D,6,D,06,D,,A,,A,,A,,C,,A,01,D
20183,03898802,38,0,1,180,D,1,D,05,D,1000,D,,A,,A,2,D,,A,05,D
20183,03899282,20,0,1,100,D,4,D,05,D,,A,6445,D,,A,2,D,,A,03,D
20183,03899952,17,0,1,100,D,3,D,05,D,,A,,A,,A,2,D,,A,01,D
20183,03900232,31,0,1,100,D,6,D,06,D,,A,,A,,A,1,D,,A,01,D
20183,03900232,32,0,1,100,D,6,D,06,D,,A,,A,,A,2,D,,A,03,D
20183,03900502,39,0,2,110,D,1,D,04,D,2800,D,,A,,A,2,D,,A,05,D
20183,03900622,29,0,1,100,D,4,D,04,D,,A,8000,D,,A,1,D,8000,D,02,D
20183,03901222,27,0,1,110,D,2,D,05,D,,A,,A,,A,2,D,,A,01,D
20183,03901852,52,0,1,170,D,6,D,04,D,,A,,A,,A,2,D,,A,13,D
20183,03901962,33,0,1,110,D,2,D,07,D,,A,,A,,A,2,D,,A,02,D
20183,03902674,19,0,1,100,D,2,D,05,D,,A,,A,,A,1,D,,A,03,D
20183,03902982,32,0,1,100,D,3,D,05,D,,A,,A,,A,2,D,,A,03,D
20183,03903082,22,0,1,100,D,1,D,06,D,1000,D,,A,,A,2,D,,A,05,D
20183,03903132,52,0,1,100,D,3,D,05,D,,A,,A,,A,2,D,,A,04,D
20183,03903602,12,0,1,100,D,1,D,05,D,200,F,,A,,A,,C,,A,02,D
20183,03903632,46,0,1,100,D,2,D,06,D,,A,,A,,A,1,D,2500,D,01,D
20183,03903792,20,0,1,110,D,1,D,07,D,500,D,,A,,A,2,D,,A,02,D
20183,03904162,28,0,1,100,D,2,D,07,D,,A,,A,,A,1,D,,A,01,D
20183,03904542,39,0,1,100,D,1,D,07,D,600,D,,A,,A,2,D,,A,01,D
20183,03906582,39,0,1,100,D,4,D,07,D,,A,12668,D,,A,1,D,,A,04,D
20183,03906632,29,0,1,100,D,1,D,05,D,500,D,,A,,A,2,D,,A,01,D
20183,03907292,74,0,1,170,D,5,D,06,D,,A,200,D,,A,2,D,,A,07,D
20183,03907512,34,0,1,100,D,6,D,05,D,,A,,A,,A,2,D,,A,03,D
20183,03908512,30,0,1,100,D,1,D,05,D,200,D,,A,,A,2,D,,A,03,D
20183,03908692,11,0,1,100,D,3,D,06,D,,A,,A,,A,2,D,,A,01,D
20183,03909082,19,0,1,110,D,4,D,05,D,,A,,A,,A,2,D,,A,04,D
20183,03909392,35,0,1,110,D,2,D,07,D,,A,,A,,A,2,D,,A,02,D
20183,03909592,10,0,1,100,D,4,D,06,D,,A,120,D,,A,2,D,,A,01,D
20183,03909932,21,0,1,110,D,2,D,06,D,,A,,A,,A,1,D,,A,01,D
20183,03910242,38,0,1,100,D,6,D,07,D,,A,,A,,A,2,D,,A,05,D
20183,03910312,20,0,1,100,D,6,D,07,D,,A,,A,,A,2,D,,A,02,D
20183,03911332,31,0,1,130,D,1,D,06,D,5500,D,,A,,A,2,D,,A,02,D
20183,03911542,23,0,1,110,D,6,D,06,D,,A,,A,,A,2,D,,A,03,D
20183,03911542,24,0,1,100,D,4,D,07,D,,A,,A,,A,2,D,,A,04,D
20183,03912292,31,0,1,110,D,6,D,07,D,,A,,A,,A,2,D,,A,03,D
20183,03912392,9,0,1,110,D,1,D,05,D,1800,D,,A,,A,2,D,,A,01,D
20183,03912402,26,0,1,110,D,1,D,05,D,11000,D,,A,,A,2,D,,A,04,D
20183,03912652,13,0,1,110,D,1,D,06,D,1500,D,,A,,A,2,D,,A,03,D
20183,03912662,25,0,1,110,D,6,D,06,D,,A,,A,,A,2,D,,A,03,D
20183,03922852,32,0,1,120,D,1,D,08,D,5000,D,,A,,A,2,D,,A,04,D
20183,03923002,28,0,1,100,D,1,D,08,D,1500,D,,A,,A,2,D,,A,01,D
20183,03923152,54,0,1,100,D,6,D,07,D,,A,,A,,A,2,D,,A,03,D
20183,03923402,41,0,1,110,D,2,D,07,D,,A,,A,,A,2,D,,A,03,D
20183,03923422,27,0,1,100,D,1,D,08,D,500,D,,A,,A,2,D,,A,02,D
20183,03923422,28,0,1,100,D,6,D,08,D,,A,,A,,A,,C,,A,03,D
20183,03924084,12,0,1,110,D,1,D,07,D,1000,D,,A,,A,2,D,,A,02,D
20183,03924952,22,0,1,110,D,3,D,08,D,,A,,A,,A,2,D,,A,03,D
20183,03924982,21,0,1,110,D,6,D,06,D,,A,,A,,A,2,D,,A,01,D
20183,03924982,22,0,1,110,D,6,D,06,D,,A,,A,,A,2,D,,A,02,D
20183,03924982,23,0,1,110,D,6,D,06,D,,A,,A,,A,2,D,,A,03,D
20183,03925274,24,0,1,110,D,3,D,06,D,,A,,A,,A,2,D,,A,01,D
20183,03926452,43,0,1,100,D,3,D,06,D,,A,,A,,A,2,D,,A,04,D
20183,03926972,73,0,1,100,D,4,D,07,D,,A,4600,D,,A,2,D,,A,04,D
20183,03927032,27,0,1,100,D,3,D,07,D,,A,,A,,A,2,D,,A,02,D
20183,03927442,10,0,1,110,D,4,D,06,D,,A,,A,,A,2,D,,A,02,D
20183,03927532,14,0,1,100,D,2,D,08,D,,A,,A,,A,2,D,,A,01,D
20183,03928332,28,0,1,100,D,6,D,08,D,,A,,A,,A,2,D,,A,03,D
20183,03928332,29,0,1,110,D,6,D,06,D,,A,,A,,A,2,D,,A,05,D
20183,03928332,30,0,1,100,D,6,D,07,D,,A,,A,,A,2,D,,A,06,D
20183,03928442,11,0,1,110,D,2,D,07,D,,A,,A,,A,2,D,,A,01,D
20183,03929142,25,0,1,100,D,4,D,07,D,,A,,A,,A,1,D,1200,D,04,D
20183,03929562,26,0,1,110,D,2,D,07,D,,A,,A,,A,1,D,,A,01,D
20183,03929722,29,0,1,100,D,6,D,07,D,,A,,A,,A,2,D,,A,04,D
20183,03930052,23,0,1,100,D,3,D,06,D,,A,,A,,A,2,D,,A,02,D
20183,03930302,41,0,1,100,D,6,D,07,D,,A,,A,,A,2,D,,A,01,D
20183,03930384,32,0,1,110,D,3,D,06,D,,A,,A,,A,2,D,,A,01,D
20183,03930422,31,0,1,110,D,2,D,06,D,,A,,A,,A,2,D,,A,02,D
20183,03930422,32,0,1,110,D,2,D,06,D,,A,,A,,A,2,D,,A,03,D
20183,03930452,18,0,1,100,D,6,D,08,D,,A,,A,,A,2,D,,A,01,D
20183,03930452,19,0,1,100,D,6,D,08,D,,A,,A,,A,2,D,,A,02,D
20183,03930852,45,0,1,110,D,1,D,08,D,900,D,,A,,A,2,D,,A,02,D
20183,03931232,49,0,1,200,D,6,D,08,D,,A,,A,,A,,C,,A,02,D
20183,03931762,18,0,1,100,D,1,D,07,D,1200,D,,A,,A,2,D,,A,01,D
20183,03932162,13,0,1,100,D,2,D,08,D,,A,,A,,A,2,D,,A,01,D
20183,03932612,10,0,1,100,D,1,D,06,D,300,D,,A,,A,2,D,,A,02,D
20183,03932632,41,0,1,110,D,2,D,07,D,,A,,A,,A,1,D,5000,D,01,D
20183,03932882,12,0,1,110,D,1,D,08,D,2000,D,,A,,A,2,D,,A,01,D
20183,03933282,18,0,1,110,D,6,D,08,D,,A,,A,,A,2,D,,A,03,D
20183,03933472,31,0,1,110,D,1,D,06,D,2000,D,,A,,A,2,D,,A,05,D
20183,03948271,22,0,1,110,D,1,D,05,D,600,D,,A,,A,2,D,,A,05,D
20183,03948541,25,0,1,100,D,2,D,05,D,,A,,A,,A,2,D,,A,03,D
20183,03949304,58,0,1,110,D,6,D,06,D,,A,,A,,A,2,D,,A,03,D
20183,03951221,17,0,1,100,D,1,D,04,D,2018,D,,A,,A,2,D,,A,02,D
20183,03951621,14,0,1,100,D,1,D,05,D,100,D,,A,,A,2,D,,A,03,D
20183,03951641,10,0,1,100,D,2,D,05,D,,A,,A,,A,2,D,,A,01,D
20183,03952321,27,0,1,100,D,1,D,04,D,2018,D,,A,,A,2,D,,A,03,D
20183,03952691,7,0,1,100,D,6,D,05,D,,A,,A,,A,1,D,,A,01,D
20183,03953801,19,0,1,100,D,1,D,06,D,700,D,,A,,A,2,D,,A,02,D
20183,03965391,14,0,1,150,D,1,D,07,D,2500,D,,A,,A,2,D,,A,04,D
20183,03965591,35,0,1,100,D,1,D,06,D,6100,D,,A,,A,1,D,6100,D,07,D
20183,03966101,40,0,1,200,D,1,D,06,D,5000,D,,A,,A,2,D,,A,07,D
20183,03966651,19,0,1,110,D,1,D,05,D,1500,D,,A,,A,2,D,,A,03,D
20183,03968141,22,0,1,200,D,1,D,07,D,200,D,,A,,A,2,D,,A,03,D
20183,03968871,40,0,1,100,D,3,D,07,D,,A,,A,,A,2,D,,A,05,D
20183,03970191,14,0,1,110,D,2,D,07,D,,A,,A,,A,2,D,,A,03,D
20183,03970373,5,0,1,100,D,6,D,06,D,,A,,A,,A,2,D,,A,01,D
20183,03970511,16,0,1,110,D,1,D,07,D,1500,D,,A,,A,2,D,,A,03,D
20183,03971471,32,0,1,110,D,2,D,06,D,,A,,A,,A,2,D,,A,02,D
20183,03971481,23,0,1,100,D,1,D,07,D,7800,D,,A,,A,2,D,,A,03,D
20183,03972481,29,0,1,120,D,1,D,05,D,2018,D,,A,,A,2,D,,A,05,D
20183,03972831,23,0,1,110,D,1,D,06,D,2500,F,,A,,A,2,D,,A,03,D
20183,03988471,17,0,1,110,D,2,D,08,D,,A,,A,,A,2,D,,A,03,D
20183,03989071,39,0,1,120,D,1,D,06,D,3500,D,,A,,A,2,D,,A,04,D
20183,03989401,26,0,1,110,D,1,D,07,D,6000,D,,A,,A,2,D,,A,02,D
20183,03989551,25,0,1,100,D,2,D,07,D,,A,,A,,A,2,D,,A,04,D
20183,03990641,33,0,1,100,D,3,D,07,D,,A,,A,,A,2,D,,A,03,D
20183,03992341,60,0,1,180,D,6,D,08,D,,A,,A,,A,2,D,,A,08,D
20183,03993621,10,0,1,110,D,4,D,07,D,,A,8000,F,,A,1,D,,A,02,D
20183,03994572,16,0,1,100,D,3,D,08,D,,A,,A,,A,2,D,,A,01,D
20183,03995231,31,0,1,100,D,1,D,07,D,8500,D,,A,,A,2,D,,A,03,D
20184,03818534,44,0,2,200,D,4,D,07,D,,A,5400,D,,A,2,D,,A,05,D
20184,03818594,22,0,1,110,D,4,D,07,D,,A,,A,,A,2,D,,A,03,D
20184,03818854,55,0,1,100,D,1,D,07,D,800,D,,A,,A,2,D,,A,07,D
20184,03819444,51,0,1,100,D,1,D,07,D,3000,D,,A,,A,2,D,,A,03,D
20184,03819504,54,0,1,160,D,3,D,07,D,,A,,A,,A,2,D,,A,04,D
20184,03819954,77,0,1,110,D,2,D,08,D,,A,,A,,A,2,D,,A,01,D
20184,03820194,40,0,1,100,D,1,D,09,D,150,D,,A,,A,2,D,,A,02,D
20184,03822114,19,0,1,110,D,2,D,08,D,,A,,A,,A,1,D,,A,01,D
20184,03822444,33,0,1,100,D,2,D,09,D,,A,,A,,A,2,D,,A,04,D
20184,03822554,9,0,1,110,D,4,D,09,D,,A,,A,,A,2,D,,A,01,D
20184,03822734,28,0,1,110,D,1,D,07,D,400,D,,A,,A,2,D,,A,01,D
20184,03822764,36,0,1,100,D,1,D,08,D,4000,D,,A,,A,2,D,,A,01,D
20184,03823024,38,0,1,160,D,1,D,08,D,1500,D,,A,,A,2,D,,A,03,D
20184,03823054,26,0,1,110,D,3,D,07,D,,A,,A,,A,2,D,,A,01,D
20184,03823304,22,0,1,100,D,6,D,09,D,,A,,A,,A,2,D,,A,02,D
20184,03823554,34,0,1,110,D,3,D,09,D,,A,,A,,A,2,D,,A,03,D
20184,03824434,23,0,1,100,D,3,D,07,D,,A,,A,,A,2,D,,A,03,D
20184,03825024,44,0,1,110,D,4,D,09,D,,A,,A,,A,2,D,,A,04,D
20184,03826004,37,0,1,110,D,1,D,08,D,37000,D,,A,,A,2,D,,A,01,D
20184,03826004,38,0,1,100,D,1,D,09,D,70000,D,,A,,A,2,D,,A,02,D
20184,03826044,18,0,1,100,D,2,D,08,D,,A,,A,,A,2,D,,A,02,D
20184,03826094,18,0,2,100,D,1,D,07,D,1450,D,,A,,A,2,D,,A,02,D
20184,03826524,14,0,2,150,D,3,D,07,D,,A,,A,,A,2,D,,A,02,D
20184,03826644,23,0,1,130,D,1,D,09,D,4500,D,,A,,A,2,D,,A,03,D
20184,03827044,33,0,1,110,D,3,D,08,D,,A,,A,,A,2,D,,A,03,D
20184,03827234,27,0,1,110,D,6,D,09,D,,A,,A,,A,2,D,,A,01,D
20184,03827264,11,0,2,100,D,6,D,07,D,,A,,A,,A,2,D,,A,01,D
20184,03827264,12,0,2,110,D,6,D,07,D,,A,,A,,A,2,D,,A,02,D
20184,03827714,18,0,1,100,D,6,D,07,D,,A,,A,,A,2,D,,A,01,D
20184,03828164,8,0,1,100,D,2,D,08,D,,A,,A,,A,2,D,,A,01,D
20184,03828414,24,0,1,100,D,1,D,08,D,3500,D,,A,,A,2,D,,A,04,D
20184,03828714,23,0,1,100,D,2,D,08,D,,A,,A,,A,2,D,,A,01,D
20184,03839914,37,0,2,100,D,6,D,08,D,,A,,A,,A,2,D,,A,01,D
20184,03840054,52,0,1,100,D,4,D,10,D,,A,4800,D,,A,2,D,,A,01,D
20184,03840064,24,0,1,100,D,2,D,10,D,,A,,A,,A,2,D,,A,01,D
20184,03840124,31,0,1,200,D,6,D,10,D,,A,,A,,A,2,D,,A,03,D
20184,03841024,26,0,1,100,D,2,D,08,D,,A,,A,,A,2,D,,A,01,D
20184,03841184,29,0,1,110,D,1,D,09,D,2750,D,,A,,A,2,D,,A,01,D
20184,03841224,15,0,1,100,D,2,D,10,D,,A,,A,,A,1,D,,A,01,D
20184,03841494,19,0,1,100,D,1,D,08,D,1500,D,,A,,A,2,D,,A,02,D
20184,03841834,22,0,1,110,D,1,D,08,D,28000,D,,A,,A,2,D,,A,02,D
20184,03841904,31,0,1,100,D,1,D,10,D,11000,D,,A,,A,2,D,,A,01,D
20184,03842024,15,0,1,100,D,2,D,09,D,,A,,A,,A,2,D,,A,01,D
20184,03842114,44,0,1,110,D,6,D,08,D,,A,,A,,A,2,D,,A,04,D
20184,03844684,32,0,1,100,D,6,D,09,D,,A,,A,,A,2,D,,A,02,D
20184,03844684,33,0,1,110,D,6,D,09,D,,A,,A,,A,2,D,,A,03,D
20184,03845084,14,0,1,110,D,1,D,09,D,1500,F,,A,,A,2,D,,A,03,D
20184,03845574,34,0,1,110,D,6,D,09,D,,A,,A,,A,2,D,,A,01,D
20184,03845574,35,0,1,110,D,6,D,08,D,,A,,A,,A,2,D,,A,02,D
20184,03845574,36,0,1,130,D,6,D,08,D,,A,,A,,A,2,D,,A,03,D
20184,03846054,21,0,1,110,D,1,D,10,D,450,D,,A,,A,2,D,,A,04,D
20184,03847104,41,0,1,100,D,3,D,09,D,,A,,A,,A,2,D,,A,03,D
20184,03847104,42,0,1,100,D,3,D,10,D,,A,,A,,A,2,D,,A,04,D
20184,03847784,22,0,1,110,D,1,D,08,D,3500,D,,A,,A,1,D,3500,D,02,D
20184,03847954,24,0,1,110,D,6,D,09,D,,A,,A,,A,2,D,,A,01,D
20184,03847954,25,0,1,100,D,6,D,08,D,,A,,A,,A,2,D,,A,02,D
20184,03848614,51,0,1,100,D,3,D,09,D,,A,,A,,A,2,D,,A,02,D
20184,03849114,20,0,1,100,D,2,D,08,D,,A,,A,,A,2,D,,A,01,D
20184,03849544,27,0,2,110,D,2,D,08,D,,A,,A,,A,1,D,,A,01,D
20184,03849764,36,0,1,110,D,1,D,09,D,15000,D,,A,,A,1,D,10000,D,02,D
20184,03849764,37,0,2,110,D,1,D,08,D,5500,D,,A,,A,2,D,,A,04,D
20184,03849864,18,0,1,100,D,2,D,09,D,,A,,A,,A,2,D,,A,01,D
20184,03849904,29,0,1,100,D,1,D,10,D,500,D,,A,,A,2,D,,A,02,D
20184,03850474,38,0,1,110,D,1,D,10,D,3500,D,,A,,A,2,D,,A,01,D
20184,03850734,34,0,1,110,D,1,D,09,D,24000,D,,A,,A,1,D,24000,D,02,D
20184,03851334,23,0,1,100,D,6,D,09,D,,A,,A,,A,1,D,,A,03,D
20184,03851334,24,0,1,100,D,6,D,11,D,,A,,A,,A,1,D,,A,04,D
20184,03851334,25,0,1,110,D,6,D,09,D,,A,,A,,A,2,D,,A,06,D
20184,03851744,32,0,1,100,D,3,D,10,D,,A,,A,,A,2,D,,A,03,D
20184,03851764,9,0,1,100,D,2,D,09,D,,A,,A,,A,2,D,,A,01,D
