QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VEHICYC,VEHICYC_,VEHDISP,VEHDISP_,VDISPMO,VDISPMO_,SALEX,SALEX_,REIMBURX,REIM_URX,EXREIMBX,EXRE_MBX,LOANSTAT,LOAN_TAT,FINPAYMX,FINP_YMX,VEHICIC,VEHICIC_
20191,03895904,36,0,1,100,D,4,D,12,D,,A,11770,D,,A,2,D,,A,01,D
20191,03896714,11,0,1,100,D,1,D,11,D,3500,D,,A,,A,2,D,,A,02,D
20191,03896734,14,0,1,100,D,3,D,11,D,,A,,A,,A,2,D,,A,01,D
20191,03896904,13,0,1,100,D,3,D,12,D,,A,,A,,A,2,D,,A,01,D
20191,03897114,23,0,2,110,D,6,D,10,D,,A,,A,,A,2,D,,A,02,D
20191,03897764,21,0,1,110,D,2,D,10,D,,A,,A,,A,2,D,,A,02,D
20191,03897764,22,0,1,110,D,2,D,10,D,,A,,A,,A,2,D,,A,03,D
20191,03898114,23,0,2,110,D,1,D,10,D,600,D,,A,,A,2,D,,A,01,D
20191,03898424,34,0,1,150,D,6,D,12,D,,A,,A,,A,,C,,A,02,D
20191,03898784,45,0,1,100,D,1,D,11,D,2000,D,,A,,A,2,D,,A,04,D
20191,03899004,13,0,1,100,D,4,D,10,D,,A,200,D,,A,2,D,,A,01,D
20191,03899794,19,0,1,100,D,4,D,12,D,,A,2500,D,,A,2,D,,A,01,D
20191,03900884,77,0,1,100,D,3,D,12,D,,A,,A,,A,2,D,,A,01,D
20191,03901084,20,0,1,110,D,1,D,11,D,1000,D,,A,,A,2,D,,A,01,D
20191,03901384,26,0,1,110,D,2,D,11,D,,A,,A,,A,1,D,53000,D,01,D
20191,03901734,18,0,1,110,D,3,D,12,D,,A,,A,,A,2,D,,A,01,D
20191,03901794,31,0,1,100,D,1,D,12,D,4500,D,,A,,A,2,D,,A,02,D
20191,03901804,19,0,1,100,D,1,D,12,D,500,D,,A,,A,2,D,,A,01,D
20191,03902044,37,0,1,100,D,1,D,01,D,8000,D,,A,,A,2,D,,A,01,D
20191,03902054,23,0,1,100,D,2,D,11,D,,A,,A,,A,2,D,,A,01,D
20191,03903164,35,0,1,170,D,6,D,01,D,,A,,A,,A,2,D,,A,05,D
20191,03903924,62,0,1,110,D,2,D,11,D,,A,,A,,A,2,D,,A,02,D
20191,03904774,42,0,1,100,D,3,D,12,D,,A,,A,,A,2,D,,A,01,D
20191,03904964,41,0,1,100,D,4,D,01,D,,A,5800,D,,A,2,D,,A,03,D
20191,03905174,37,0,1,100,D,6,D,12,D,,A,,A,,A,1,D,,A,02,D
20191,03905174,38,0,1,100,D,6,D,12,D,,A,,A,,A,2,D,,A,03,D
20191,03905694,20,0,1,100,D,3,D,11,D,,A,,A,,A,1,D,,A,01,D
20191,03905984,16,0,1,110,D,2,D,12,D,,A,,A,,A,2,D,,A,02,D
20191,03906174,31,0,1,110,D,1,D,12,D,4500,D,,A,,A,2,D,,A,03,D
20191,03906464,39,0,1,100,D,1,D,01,D,3000,D,,A,,A,2,D,,A,02,D
20191,03906984,47,0,1,180,D,6,D,01,D,,A,,A,,A,2,D,,A,06,D
20191,03907034,28,0,1,100,D,2,D,11,D,,A,,A,,A,1,D,4300,D,02,D
20191,03907064,9,0,1,110,D,6,D,12,D,,A,,A,,A,2,D,,A,01,D
20191,03907094,34,0,2,110,D,3,D,11,D,,A,,A,,A,2,D,,A,02,D
20191,03907184,18,0,1,100,D,2,D,11,D,,A,,A,,A,2,D,,A,01,D
20191,03907264,24,0,1,110,D,4,D,12,D,,A,15000,D,,A,2,D,,A,03,D
20191,03907614,42,0,1,110,D,2,D,11,D,,A,,A,,A,2,D,,A,02,D
20191,03908124,45,0,1,110,D,1,D,01,D,600,F,,A,,A,2,D,,A,06,D
20191,03908364,14,0,1,100,D,4,D,01,D,,A,10600,D,,A,1,D,,A,02,D
20191,03909084,26,0,1,100,D,6,D,11,D,,A,,A,,A,2,D,,A,05,D
20191,03909564,18,0,1,100,D,2,D,12,D,,A,,A,,A,2,D,,A,01,D
20191,03909804,17,0,1,100,D,4,D,11,D,,A,20000,D,,A,1,D,14500,D,01,D
20191,03910254,15,0,1,110,D,2,D,01,D,,A,,A,,A,2,D,,A,01,D
20191,03910554,19,0,1,110,D,4,D,12,D,,A,,A,,A,2,D,,A,01,D
20191,03911474,20,0,1,110,D,2,D,12,D,,A,,A,,A,2,D,,A,01,D
20191,03911754,60,0,1,100,D,4,D,01,D,,A,,A,,A,2,D,,A,02,D
20191,03923254,42,0,1,110,D,6,D,12,D,,A,,A,,A,2,D,,A,04,D
20191,03923854,26,0,1,110,D,1,D,12,D,500,D,,A,,A,2,D,,A,03,D
20191,03923894,36,0,1,110,D,2,D,12,D,,A,,A,,A,2,D,,A,01,D
20191,03924714,42,0,1,110,D,1,D,12,D,5000,D,,A,,A,2,D,,A,01,D
20191,03924914,24,0,1,110,D,2,D,02,D,,A,,A,,A,2,D,,A,01,D
20191,03924954,21,0,1,110,D,3,D,01,D,,A,,A,,A,2,D,,A,03,D
20191,03925084,12,0,1,110,D,6,D,12,D,,A,,A,,A,2,D,,A,01,D
20191,03925104,28,0,1,200,D,6,D,12,D,,A,,A,,A,2,D,,A,03,D
20191,03925424,21,0,1,100,D,1,D,01,D,4000,D,,A,,A,2,D,,A,02,D
20191,03926454,51,0,1,110,D,1,D,01,D,1200,D,,A,,A,1,D,1500,D,01,D
20191,03926704,20,0,2,100,D,4,D,12,D,,A,19000,D,,A,2,D,,A,02,D
20191,03927464,78,0,2,100,D,4,D,12,D,,A,,A,,A,2,D,,A,01,D
20191,03927594,18,0,1,110,D,6,D,12,D,,A,,A,,A,2,D,,A,02,D
20191,03927954,43,0,1,100,D,3,D,02,D,,A,,A,,A,2,D,,A,04,D
20191,03928054,27,0,1,100,D,1,D,12,D,3000,D,,A,,A,2,D,,A,01,D
20191,03928534,38,0,1,100,D,1,D,01,D,1000,D,,A,,A,1,D,2,D,02,D
20191,03928934,27,0,1,100,D,2,D,01,D,,A,,A,,A,2,D,,A,01,D
20191,03928984,24,0,1,110,D,6,D,01,D,,A,,A,,A,1,D,,A,01,D
20191,03929164,35,0,1,110,D,1,D,12,D,10000,F,,A,,A,2,D,,A,04,D
20191,03929424,42,0,2,100,D,6,D,12,D,,A,,A,,A,2,D,,A,03,D
20191,03929724,42,0,1,100,D,3,D,01,D,,A,,A,,A,2,D,,A,03,D
20191,03929904,32,0,1,100,D,4,D,02,D,,A,,A,2200,F,2,D,,A,03,D
20191,03929934,43,0,1,100,D,4,D,12,D,,A,3500,D,,A,2,D,,A,04,D
20191,03931184,14,0,1,110,D,2,D,02,D,,A,,A,,A,2,D,,A,02,D
20191,03932034,21,0,1,100,D,3,D,02,D,,A,,A,,A,2,D,,A,01,D
20191,03933034,42,0,1,110,D,3,D,12,D,,A,,A,,A,2,D,,A,01,D
20191,03933284,20,0,1,110,D,1,D,12,D,1,D,,A,,A,2,D,,A,04,D
20191,03933324,39,0,1,110,D,2,D,02,D,,A,,A,,A,1,D,,A,01,D
20191,03933324,40,0,1,110,D,2,D,02,D,,A,,A,,A,1,D,,A,02,D
20191,03944143,56,0,1,110,D,6,D,11,D,,A,,A,,A,2,D,,A,02,D
20191,03944813,26,0,1,110,D,1,D,12,D,350,D,,A,,A,2,D,,A,01,D
20191,03944813,27,0,1,100,D,1,D,12,D,400,D,,A,,A,2,D,,A,02,D
20191,03945343,20,0,1,110,D,6,D,11,D,,A,,A,,A,2,D,,A,02,D
20191,03945843,12,0,1,100,D,2,D,12,D,,A,,A,,A,1,D,,A,01,D
20191,03947783,34,0,1,110,D,4,D,12,D,,A,,A,3700,F,2,D,,A,02,D
20191,03947873,37,0,1,100,D,4,D,10,D,,A,1980,D,,A,2,D,,A,01,D
20191,03947903,35,0,2,110,D,4,D,10,D,,A,,A,10400,F,1,D,,A,02,D
20191,03948033,18,0,1,100,D,2,D,10,D,,A,,A,,A,2,D,,A,01,D
20191,03948163,30,0,1,130,D,1,D,10,D,2700,D,,A,,A,2,D,,A,03,D
20191,03948473,15,0,2,100,D,4,D,10,D,,A,,A,,A,2,D,,A,03,D
20191,03948513,49,0,1,100,D,3,D,12,D,,A,,A,,A,2,D,,A,01,D
20191,03948883,31,0,1,110,D,2,D,11,D,,A,,A,,A,2,D,,A,02,D
20191,03949733,37,0,1,100,D,4,D,11,D,,A,3700,D,,A,2,D,,A,01,D
20191,03950213,26,0,1,100,D,2,D,11,D,,A,,A,,A,2,D,,A,01,D
20191,03950963,24,0,1,100,D,2,D,12,D,,A,,A,,A,2,D,,A,01,D
20191,03951173,16,0,1,110,D,3,D,12,D,,A,,A,,A,2,D,,A,03,D
20191,03951503,44,0,1,100,D,4,D,12,D,,A,1600,D,,A,2,D,,A,05,D
20191,03951513,72,0,1,100,D,1,D,10,D,2500,D,,A,,A,2,D,,A,03,D
20191,03951513,73,0,1,110,D,3,D,10,D,,A,,A,,A,2,D,,A,04,D
20191,03951733,7,0,1,100,D,4,D,12,D,,A,,A,,A,1,D,,A,01,D
20191,03951953,50,0,1,100,D,2,D,10,D,,A,,A,,A,2,D,,A,01,D
20191,03952073,42,0,1,110,D,4,D,10,D,,A,,A,,A,2,D,,A,03,D
20191,03952223,30,0,1,100,D,2,D,10,D,,A,,A,,A,2,D,,A,02,D
20191,03952383,8,0,1,100,D,2,D,10,D,,A,,A,,A,2,D,,A,01,D
20191,03952443,34,0,1,110,D,1,D,10,D,1300,F,,A,,A,2,D,,A,01,D
20191,03952653,37,0,1,100,D,4,D,12,D,,A,14000,D,,A,1,D,14000,D,04,D
20191,03953083,33,0,1,110,D,3,D,12,D,,A,,A,,A,2,D,,A,01,D
20191,03954233,22,0,2,100,D,6,D,10,D,,A,,A,,A,2,D,,A,01,D
20191,03964603,17,0,1,110,D,2,D,01,D,,A,,A,,A,2,D,,A,01,D
20191,03965083,26,0,1,110,D,4,D,01,D,,A,3000,D,,A,2,D,,A,01,D
20191,03965083,27,0,1,100,D,4,D,12,D,,A,1400,D,,A,2,D,,A,02,D
20191,03965293,28,0,1,100,D,1,D,01,D,120,D,,A,,A,2,D,,A,02,D
20191,03965523,27,0,1,110,D,2,D,12,D,,A,,A,,A,2,D,,A,01,D
20191,03965563,33,0,1,110,D,1,D,01,D,200,D,,A,,A,2,D,,A,02,D
20191,03966983,16,0,1,110,D,3,D,11,D,,A,,A,,A,2,D,,A,02,D
20191,03967453,40,0,1,150,D,6,D,01,D,,A,,A,,A,2,D,,A,03,D
20191,03968183,34,0,1,110,D,3,D,01,D,,A,,A,,A,2,D,,A,02,D
20191,03968273,12,0,1,110,D,6,D,11,D,,A,,A,,A,2,D,,A,01,D
20191,03968983,45,0,1,100,D,1,D,12,D,1000,F,,A,,A,2,D,,A,01,D
20191,03968983,46,0,1,110,D,3,D,11,D,,A,,A,,A,2,D,,A,02,D
20191,03969923,22,0,1,110,D,1,D,12,D,300,D,,A,,A,2,D,,A,01,D
20191,03970283,44,0,1,100,D,2,D,01,D,,A,,A,,A,2,D,,A,02,D
20191,03971383,30,0,1,100,D,2,D,01,D,,A,,A,,A,2,D,,A,01,D
20191,03971523,55,0,1,100,D,3,D,12,D,,A,,A,,A,2,D,,A,04,D
20191,03971793,29,0,1,100,D,1,D,01,D,7000,D,,A,,A,2,D,,A,01,D
20191,03971993,31,0,1,100,D,3,D,01,D,,A,,A,,A,2,D,,A,02,D
20191,03972053,105,0,2,110,D,1,D,11,D,8800,D,,A,,A,2,D,,A,01,D
20191,03972803,20,0,1,110,D,1,D,11,D,3400,D,,A,,A,2,D,,A,02,D
20191,03972993,20,0,1,100,D,1,D,01,D,4500,D,,A,,A,2,D,,A,02,D
20191,03972993,21,0,1,110,D,3,D,01,D,,A,,A,,A,2,D,,A,03,D
20191,03973033,15,0,1,100,D,6,D,01,D,,A,,A,,A,2,D,,A,01,D
20191,03973033,16,0,1,100,D,6,D,01,D,,A,,A,,A,2,D,,A,02,D
20191,03973263,21,0,1,110,D,4,D,11,D,,A,19200,D,,A,1,D,,A,01,D
20191,03973623,24,0,1,110,D,2,D,01,D,,A,,A,,A,2,D,,A,01,D
20191,03973623,25,0,1,160,D,1,D,01,D,2000,D,,A,,A,2,D,,A,05,D
20191,03974173,27,0,1,100,D,3,D,12,D,,A,,A,,A,2,D,,A,01,D
20191,03974563,49,0,1,100,D,3,D,11,D,,A,,A,,A,1,D,2800,D,01,D
20191,03985454,13,0,1,100,D,3,D,02,D,,A,,A,,A,2,D,,A,01,D
20191,03985533,25,0,1,110,D,2,D,02,D,,A,,A,,A,2,D,,A,02,D
20191,03986913,22,0,1,100,D,1,D,12,D,3300,F,,A,,A,2,D,,A,01,D
20191,03987873,17,0,1,100,D,1,D,02,D,7500,D,,A,,A,2,D,,A,01,D
20191,03988053,57,0,1,100,D,4,D,12,D,,A,7000,D,,A,2,D,,A,02,D
20191,03988183,31,0,1,100,D,1,D,12,D,1750,D,,A,,A,2,D,,A,04,D
20191,03988513,18,0,1,100,D,2,D,01,D,,A,,A,,A,2,D,,A,01,D
20191,03988983,49,0,1,100,D,1,D,02,D,1000,D,,A,,A,2,D,,A,04,D
20191,03989313,16,0,1,110,D,4,D,02,D,,A,,A,,A,2,D,,A,02,D
20191,03989883,31,0,1,100,D,2,D,01,D,,A,,A,,A,1,D,8400,D,02,D
20191,03990443,36,0,1,100,D,4,D,12,D,,A,4000,D,,A,2,D,,A,02,D
20191,03990633,36,0,1,100,D,1,D,02,D,19000,D,,A,,A,1,D,13000,D,01,D
20191,03990993,27,0,1,200,D,1,D,12,D,200,D,,A,,A,2,D,,A,02,D
20191,03990993,28,0,1,110,D,2,D,12,D,,A,,A,,A,1,D,23000,D,03,D
20191,03991103,51,0,1,100,D,2,D,02,D,,A,,A,,A,2,D,,A,02,D
20191,03991173,27,0,1,110,D,2,D,12,D,,A,,A,,A,2,D,,A,02,D
20191,03991413,32,0,1,100,D,6,D,01,D,,A,,A,,A,2,D,,A,04,D
20191,03991943,17,0,1,100,D,2,D,12,D,,A,,A,,A,1,D,,A,02,D
20191,03991953,19,0,1,110,D,6,D,12,D,,A,,A,,A,2,D,,A,01,D
20191,03993193,49,0,1,110,D,2,D,02,D,,A,,A,,A,1,D,29056,D,02,D
20191,03993583,39,0,2,100,D,1,D,12,D,2000,D,,A,,A,2,D,,A,03,D
20191,03993853,41,0,1,100,D,1,D,12,D,6500,D,,A,,A,2,D,,A,02,D
20191,03993883,42,0,1,110,D,2,D,12,D,,A,,A,,A,2,D,,A,02,D
20191,03994233,50,0,1,110,D,1,D,12,D,10000,D,,A,,A,2,D,,A,02,D
20191,03994633,12,0,1,110,D,2,D,02,D,,A,,A,,A,2,D,,A,01,D
20191,03994743,51,0,1,110,D,3,D,02,D,,A,,A,,A,2,D,,A,03,D
20191,03995063,22,0,1,100,D,3,D,02,D,,A,,A,,A,2,D,,A,02,D
20191,04006692,27,0,1,100,D,2,D,10,D,,A,,A,,A,2,D,,A,02,D
20191,04006722,10,0,1,110,D,1,D,11,D,1000,D,,A,,A,2,D,,A,02,D
20191,04006762,28,0,1,100,D,2,D,12,D,,A,,A,,A,2,D,,A,02,D
20191,04006874,26,0,1,110,D,4,D,11,D,,A,,A,,A,2,D,,A,01,D
20191,04006932,14,0,1,100,D,4,D,12,D,,A,20000,F,,A,1,D,14500,F,01,D
20191,04007062,43,0,1,100,D,1,D,11,D,10000,D,,A,,A,2,D,,A,02,D
20191,04007272,36,0,1,200,D,1,D,11,D,2500,D,,A,,A,2,D,,A,05,D
20191,04007892,27,0,1,110,D,1,D,12,D,300,D,,A,,A,2,D,,A,02,D
20191,04008252,39,0,1,110,D,1,D,10,D,350,D,,A,,A,2,D,,A,03,D
20191,04008852,28,0,1,110,D,2,D,10,D,,A,,A,,A,1,D,,A,02,D
20191,04008922,66,0,1,110,D,1,D,12,D,4000,D,,A,,A,1,D,,A,02,D
20191,04009102,20,0,1,100,D,6,D,11,D,,A,,A,,A,2,D,,A,02,D
20191,04010162,24,0,1,110,D,2,D,11,D,,A,,A,,A,2,D,,A,01,D
20191,04010432,37,0,1,100,D,1,D,10,D,25000,D,,A,,A,2,D,,A,02,D
20191,04011162,52,0,1,100,D,2,D,12,D,,A,,A,,A,2,D,,A,09,D
20191,04011172,38,0,1,110,D,4,D,10,D,,A,,A,,A,2,D,,A,02,D
20191,04011602,38,0,1,110,D,1,D,11,D,16250,D,,A,,A,2,D,,A,02,D
20191,04011952,40,0,1,110,D,3,D,11,D,,A,,A,,A,2,D,,A,02,D
20191,04011962,47,0,1,100,D,4,D,10,D,,A,10300,D,,A,2,D,,A,07,D
20191,04012282,18,0,1,100,D,1,D,12,D,9500,D,,A,,A,2,D,,A,01,D
20191,04012732,15,0,1,100,D,3,D,11,D,,A,,A,,A,2,D,,A,02,D
20191,04013742,53,0,1,200,D,6,D,12,D,,A,,A,,A,2,D,,A,04,D
20191,04013822,66,0,1,100,D,1,D,10,D,100,D,,A,,A,2,D,,A,02,D
20191,04013862,31,0,1,110,D,2,D,11,D,,A,,A,,A,2,D,,A,02,D
20191,04015582,23,0,1,100,D,2,D,11,D,,A,,A,,A,2,D,,A,01,D
20191,04016412,34,0,1,100,D,2,D,11,D,,A,,A,,A,2,D,,A,02,D
20191,04016432,27,0,1,100,D,1,D,11,D,2900,D,,A,,A,2,D,,A,01,D
20191,04016812,30,0,1,100,D,4,D,10,D,,A,2500,D,,A,2,D,,A,01,D
20191,04016992,20,0,1,100,D,3,D,10,D,,A,,A,,A,2,D,,A,02,D
20191,04017262,45,0,1,100,D,1,D,10,D,3300,D,,A,,A,2,D,,A,01,D
20191,04027602,18,0,1,110,D,4,D,12,D,,A,2500,D,,A,1,D,2500,D,01,D
20191,04027712,22,0,1,100,D,3,D,12,D,,A,,A,,A,2,D,,A,02,D
20191,04028882,48,0,1,110,D,6,D,11,D,,A,,A,,A,2,D,,A,01,D
20191,04028942,18,0,1,100,D,6,D,01,D,,A,,A,,A,2,D,,A,02,D
20191,04029002,16,0,1,110,D,4,D,12,D,,A,3500,D,,A,1,D,2400,D,01,D
20191,04029282,36,0,1,100,D,2,D,11,D,,A,,A,,A,1,D,7500,D,02,D
20191,04029532,22,0,1,100,D,2,D,11,D,,A,,A,,A,2,D,,A,01,D
20191,04029712,28,0,1,100,D,6,D,11,D,,A,,A,,A,2,D,,A,02,D
20191,04029952,37,0,1,110,D,3,D,11,D,,A,,A,,A,2,D,,A,01,D
20191,04030612,47,0,1,100,D,1,D,11,D,6000,D,,A,,A,2,D,,A,03,D
20191,04030652,18,0,1,110,D,1,D,12,D,12900,D,,A,,A,2,D,,A,02,D
20191,04030692,42,0,1,130,D,2,D,11,D,,A,,A,,A,2,D,,A,08,D
20191,04030942,23,0,1,110,D,4,D,01,D,,A,,A,,A,2,D,,A,02,D
20191,04032532,12,0,1,110,D,2,D,01,D,,A,,A,,A,1,D,,A,01,D
20191,04033182,38,0,1,100,D,1,D,11,D,3000,D,,A,,A,1,D,3000,D,01,D
20191,04033182,39,0,1,110,D,2,D,01,D,,A,,A,,A,2,D,,A,04,D
20191,04033472,25,0,1,110,D,2,D,01,D,,A,,A,,A,1,D,3000,D,01,D
20191,04033502,40,0,1,150,D,4,D,12,D,,A,11000,D,,A,1,D,8500,D,05,D
20191,04033772,9,0,1,100,D,6,D,12,D,,A,,A,,A,2,D,,A,01,D
20191,04034222,45,0,1,180,D,1,D,01,D,4000,D,,A,,A,2,D,,A,05,D
20191,04035582,47,0,1,100,D,3,D,11,D,,A,,A,,A,2,D,,A,04,D
20191,04035622,43,0,1,130,D,1,D,01,D,2500,D,,A,,A,2,D,,A,04,D
20191,04037172,29,0,1,180,D,1,D,12,D,6000,D,,A,,A,1,D,6000,D,03,D
20191,04037892,23,0,1,110,D,1,D,01,D,4500,D,,A,,A,2,D,,A,01,D
20191,04038052,146,0,1,110,D,3,D,11,D,,A,,A,,A,2,D,,A,01,D
20191,04038052,147,0,1,100,D,3,D,11,D,,A,,A,,A,2,D,,A,03,D
20191,04038972,39,0,1,110,D,1,D,12,D,500,D,,A,,A,2,D,,A,08,D
20191,04039152,39,0,1,200,D,1,D,02,D,2000,D,,A,,A,2,D,,A,06,D
20191,04039492,26,0,1,100,D,6,D,01,D,,A,,A,,A,2,D,,A,01,D
20191,04039682,43,0,1,170,D,6,D,12,D,,A,,A,,A,2,D,,A,03,D
20191,04040203,50,0,1,110,D,2,D,02,D,,A,,A,,A,1,D,29056,F,01,D
20191,04040872,42,0,1,110,D,2,D,02,D,,A,,A,,A,2,D,,A,05,D
20191,04040964,13,0,1,100,D,3,D,12,D,,A,,A,,A,2,D,,A,01,D
20191,04041692,27,0,1,110,D,4,D,12,D,,A,,A,,A,2,D,,A,04,D
20191,04042502,43,0,1,160,D,1,D,02,D,3500,F,,A,,A,2,D,,A,04,D
20191,04042512,18,0,1,110,D,6,D,01,D,,A,,A,,A,2,D,,A,01,D
20191,04042552,73,0,1,180,D,4,D,12,D,,A,,A,,A,2,D,,A,06,D
20191,04043362,37,0,1,110,D,1,D,02,D,12000,D,,A,,A,2,D,,A,01,D
20191,04043712,20,0,1,110,D,2,D,02,D,,A,,A,,A,2,D,,A,01,D
20191,04045002,27,0,1,100,D,1,D,02,D,1100,D,,A,,A,2,D,,A,01,D
20191,04045142,17,0,1,110,D,4,D,12,D,,A,,A,,A,2,D,,A,01,D
20191,04045534,18,0,1,100,D,2,D,01,D,,A,,A,,A,2,D,,A,02,D
20191,04045922,50,0,1,110,D,2,D,01,D,,A,,A,,A,2,D,,A,01,D
20191,04046572,23,0,1,110,D,2,D,02,D,,A,,A,,A,2,D,,A,01,D
20191,04046603,29,0,1,100,D,1,D,12,D,7500,D,,A,,A,2,D,,A,02,D
20191,04046642,21,0,1,100,D,1,D,01,D,50,D,,A,,A,2,D,,A,02,D
20191,04046652,14,0,1,110,D,3,D,12,D,,A,,A,,A,2,D,,A,02,D
20191,04046872,7,0,1,100,D,2,D,01,D,,A,,A,,A,1,D,,A,01,D
20191,04047132,48,0,1,100,D,1,D,01,D,9000,D,,A,,A,2,D,,A,03,D
20191,04047442,58,0,1,110,D,1,D,12,D,1600,D,,A,,A,2,D,,A,03,D
20191,04047502,85,0,1,110,D,2,D,12,D,,A,,A,,A,1,D,,A,01,D
20191,04048072,30,0,1,110,D,2,D,12,D,,A,,A,,A,2,D,,A,01,D
20191,04069491,14,0,1,100,D,1,D,10,D,2018,F,,A,,A,2,D,,A,02,D
20191,04070661,42,0,1,100,D,1,D,12,D,2018,D,,A,,A,2,D,,A,02,D
20191,04070971,28,0,1,100,D,1,D,11,D,5950,D,,A,,A,2,D,,A,03,D
20191,04071311,35,0,1,100,D,6,D,12,D,,A,,A,,A,2,D,,A,04,D
20191,04073821,26,0,1,110,D,3,D,10,D,,A,,A,,A,2,D,,A,04,D
20191,04074101,24,0,1,100,D,4,D,12,D,,A,,A,,A,1,D,6980,D,04,D
20191,04074691,9,0,1,100,D,6,D,10,D,,A,,A,,A,2,D,,A,01,D
20191,04076764,25,0,1,110,D,1,D,11,D,500,D,,A,,A,2,D,,A,01,D
20191,04076764,26,0,1,160,D,1,D,11,D,3500,D,,A,,A,2,D,,A,02,D
20191,04076764,27,0,1,180,D,1,D,11,D,1,D,,A,,A,2,D,,A,03,D
20191,04077591,16,0,1,100,D,3,D,12,D,,A,,A,,A,2,D,,A,03,D
20191,04091001,13,0,1,100,D,4,D,01,D,,A,,A,,A,2,D,,A,03,D
20191,04093141,20,0,1,110,D,1,D,12,D,1300,D,,A,,A,2,D,,A,01,D
20191,04095781,17,0,1,120,D,1,D,11,D,7000,D,,A,,A,2,D,,A,04,D
20191,04098601,7,0,1,110,D,3,D,11,D,,A,,A,,A,2,D,,A,01,D
20191,04099351,14,0,1,100,D,4,D,11,D,,A,,A,,A,2,D,,A,02,D
20191,04100141,12,0,1,100,D,1,D,01,D,2500,D,,A,,A,2,D,,A,02,D
20191,04100271,13,0,1,100,D,1,D,12,D,6000,D,,A,,A,2,D,,A,03,D
20191,04100681,18,0,1,100,D,4,D,12,D,,A,4220,D,,A,2,D,,A,01,D
20191,04103041,20,0,1,100,D,3,D,01,D,,A,,A,,A,2,D,,A,02,D
20191,04105691,19,0,1,110,D,1,D,02,D,1000,D,,A,,A,2,D,,A,02,D
20191,04106421,24,0,1,100,D,1,D,02,D,1000,D,,A,,A,2,D,,A,07,D
